관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면정보,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 오선동 270-84 ,광산구 하남산단6번로 5,1,200만,360도,30일,2018,35.20249593,126.7954048,2023-06-30
광주광역시 사회재난과,광산구 오선동 270-84 ,광산구 하남산단6번로 5,1,200만,360도,30일,2022,35.20249593,126.7954048,2023-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2013,35.20247065,126.8104705,2023-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2018,35.20247065,126.8104705,2023-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2022,35.20247065,126.8104705,2023-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2013,35.12479487,126.7638279,2023-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2018,35.12479487,126.7638279,2023-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2022,35.12479487,126.7638279,2023-06-30
광주광역시 사회재난과,광산구 옥동 1235-28,광산구 평동로803번길 26,2,200만,360도,30일,2022,35.12614138,126.7621718,2023-06-30
광주광역시 사회재난과,광산구 옥동 1235-28,광산구 평동로803번길 26,2,200만,360도,30일,2022,35.12614138,126.7621718,2023-06-30
광주광역시 사회재난과,광산구 용동 670-5,광산구 평동산단2번로 58,1,200만,360도,30일,2013,35.1330333,126.7557199,2023-06-30
광주광역시 사회재난과,광산구 용동 670-5,광산구 평동산단2번로 58,1,200만,360도,30일,2019,35.1330333,126.7557199,2023-06-30
광주광역시 사회재난과,광산구 우산동 1063-1,광산구 사암로118번길 116,2,200만,360도,30일,2022,35.1546112,126.8138248,2023-06-30
광주광역시 사회재난과,광산구 우산동 1063-1,광산구 사암로118번길 116,2,200만,360도,30일,2022,35.1546112,126.8138248,2023-06-30
광주광역시 사회재난과,광산구 우산동 1072-4,광산구 사암로92번길 79-3,2,200만,360도,30일,2022,35.152663,126.811217,2023-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,1,200만,360도,30일,2008,35.153612,126.80928,2023-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,1,200만,360도,30일,2019,35.153612,126.80928,2023-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,2,200만,360도,30일,2019,35.153612,126.80928,2023-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2013,35.1561853,126.8154076,2023-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2018,35.1561853,126.8154076,2023-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2021,35.1561853,126.8154076,2023-06-30
광주광역시 사회재난과,광산구 우산동 1094,,2,200만,360도,30일,2013,35.16123931,126.8077841,2023-06-30
광주광역시 사회재난과,광산구 우산동 111-1,,1,200만,360도,30일,2013,35.14302418,126.8265945,2023-06-30
광주광역시 사회재난과,광산구 우산동 111-1,,1,200만,360도,30일,2022,35.14302418,126.8265945,2023-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2013,35.15654794,126.8106495,2023-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2020,35.15654794,126.8106495,2023-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2018,35.15654794,126.8106495,2023-06-30
광주광역시 사회재난과,광산구 우산동 1590-5,광산구 사암로172번길 70,2,200만,360도,30일,2022,35.15943716,126.8117185,2023-06-30
광주광역시 사회재난과,광산구 우산동 1590-5,광산구 사암로172번길 70,2,200만,360도,30일,2022,35.15943716,126.8117185,2023-06-30
광주광역시 사회재난과,광산구 우산동 1605-1,광산구 사암로171번길 78,1,200만,360도,30일,2010,35.15999572,126.8034396,2023-06-30
광주광역시 사회재난과,광산구 우산동 1605-1,광산구 사암로171번길 78,1,200만,360도,30일,2022,35.15999572,126.8034396,2023-06-30
광주광역시 사회재난과,광산구 운남동 387-34,광산구 목련로217번길 22,2,200만,360도,30일,2022,35.17346224,126.8213762,2023-06-30
광주광역시 사회재난과,광산구 운남동 387-34,광산구 목련로217번길 22,1,200만,360도,30일,2022,35.17346224,126.8213762,2023-06-30
광주광역시 사회재난과,광산구 운남동 761-18,,3,200만,360도,30일,2020,35.17347983,126.825356,2023-06-30
광주광역시 사회재난과,광산구 운남동 761-18,,1,200만,360도,30일,2018,35.17347983,126.8253567,2023-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2013,35.176299,126.818573,2023-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2018,35.176299,126.818573,2023-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2022,35.176299,126.818573,2023-06-30
광주광역시 사회재난과,광산구 운남동 777-2,광산구 목련로273번길 52,2,200만,360도,30일,2020,35.1770087,126.8255092,2023-06-30
광주광역시 사회재난과,광산구 운남동 777-2,광산구 목련로273번길 52,1,200만,360도,30일,2018,35.17698825,126.8253614,2023-06-30
광주광역시 사회재난과,광산구 운남동 786-7,광산구 목련로153번길 61,1,200만,360도,30일,2008,35.17469697,126.8144591,2023-06-30
광주광역시 사회재난과,광산구 운남동 786-7,광산구 목련로153번길 61,1,200만,360도,30일,2022,35.17469697,126.8144591,2023-06-30
광주광역시 사회재난과,광산구 운남동 792-19,,1,200만,360도,30일,2013,35.17404657,126.8137968,2023-06-30
광주광역시 사회재난과,광산구 운남동 792-19,,1,200만,360도,30일,2022,35.17404657,126.8137968,2023-06-30
광주광역시 사회재난과,광산구 운남동 390,광산구 목련로219번길 69,1,200만,360도,30일,2013,35.17466888,126.8229267,2023-06-30
광주광역시 사회재난과,광산구 운수동 66-50,광산구 어등대로563번길 12,2,200만,360도,30일,2022,35.15283392,126.7848007,2023-06-30
광주광역시 사회재난과,광산구 월계동 790-1,광산구 월계로34번길 40,1,200만,360도,30일,2013,35.21073183,126.8346162,2023-06-30
광주광역시 사회재난과,광산구 월계동 755-5,광산구 첨단중앙로181번길 104,3,200만,360도,30일,2020,35.21816158,126.8309163,2023-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2013,35.222924,126.840983,2023-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2018,35.222924,126.840983,2023-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2022,35.222924,126.840983,2023-06-30
광주광역시 사회재난과,광산구 월계동 761-2,,1,200만,360도,30일,2013,35.21845316,126.8287228,2023-06-30
광주광역시 사회재난과,광산구 월계동 761-2,,1,200만,360도,30일,2022,35.21845316,126.8287228,2023-06-30
광주광역시 사회재난과,광산구 월계동 765-5,광산구 월계로 155,2,200만,360도,30일,2022,35.21357425,126.8426708,2023-06-30
광주광역시 사회재난과,광산구 월계동 765-5,광산구 월계로 155,1,200만,360도,30일,2022,35.21357425,126.8426708,2023-06-30
광주광역시 사회재난과,광산구 월계동 787-3,광산구 월계로34번길 22-6,1,200만,360도,30일,2010,35.209953,126.834277,2023-06-30
광주광역시 사회재난과,광산구 월계동 787-3,광산구 월계로34번길 22-6,1,200만,360도,30일,2022,35.209953,126.834277,2023-06-30
광주광역시 사회재난과,광산구 월계동 796-14,광산구 첨단내촌로 1,1,200만,360도,30일,2013,35.20727636,126.8354842,2023-06-30
광주광역시 사회재난과,광산구 월계동 796-14,광산구 첨단내촌로 1,1,200만,360도,30일,2022,35.20727636,126.8354842,2023-06-30
광주광역시 사회재난과,광산구 월계동 802-2,광산구 첨단내촌로35번길 17,1,200만,360도,30일,2013,35.20999526,126.8361613,2023-06-30
광주광역시 사회재난과,광산구 월계동 802-2,광산구 첨단내촌로35번길 17,1,200만,360도,30일,2018,35.20999526,126.8361613,2023-06-30
광주광역시 사회재난과,광산구 월계동 823-2 ,광산구 월계로140번길 10,1,200만,360도,30일,2013,35.213123,126.840814,2023-06-30
광주광역시 사회재난과,광산구 월계동 823-2 ,광산구 월계로140번길 10,3,200만,360도,30일,2021,35.213123,126.840814,2023-06-30
광주광역시 사회재난과,광산구 월계동 829-1,,4,200만,360도,30일,2021,35.211489,126.842644,2023-06-30
광주광역시 사회재난과,광산구 월계동 838-7,광산구 산월로3번길 27,2,200만,360도,30일,2022,35.21013722,126.8376118,2023-06-30
광주광역시 사회재난과,광산구 월계동 838-7,광산구 산월로3번길 27,2,200만,360도,30일,2022,35.21013722,126.8376118,2023-06-30
광주광역시 사회재난과,광산구 월계동 846-2,광산구 산월로21번길 21,1,200만,360도,30일,2008,35.210022,126.839663,2023-06-30
광주광역시 사회재난과,광산구 월계동 846-2,광산구 산월로21번길 21,1,200만,360도,30일,2022,35.210022,126.839663,2023-06-30
광주광역시 사회재난과,광산구 산월동 880-3,,2,200만,360도,30일,2022,35.20533554,126.8439634,2023-06-30
광주광역시 사회재난과,광산구 산월동 880-3,,1,200만,360도,30일,2022,35.20533554,126.8439634,2023-06-30
광주광역시 사회재난과,광산구 월계동 864-7,광산구 첨단내촌로 16,3,200만,360도,30일,2021,35.20873,126.837267,2023-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,2,200만,360도,30일,2020,35.21575072,126.8439822,2023-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,1,200만,360도,30일,2020,35.21575072,126.8439822,2023-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,1,200만,360도,30일,2018,35.21575072,126.8439822,2023-06-30
광주광역시 사회재난과,광산구 월계동 890-1,광산구 첨단중앙로106번길 16,2,200만,360도,30일,2008,35.21536677,126.8439898,2023-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2013,35.21133569,126.8403829,2023-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2020,35.21133569,126.8403829,2023-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2018,35.21133569,126.8403829,2023-06-30
광주광역시 사회재난과,광산구 월곡동 319-14,광산구 월곡중앙로54번길 21-7,1,200만,360도,30일,2010,35.17108849,126.8122813,2023-06-30
광주광역시 사회재난과,광산구 월곡동 319-14,광산구 월곡중앙로54번길 21-7,1,200만,360도,30일,2022,35.17108849,126.8122813,2023-06-30
광주광역시 사회재난과,광산구 월곡동 510-8,광산구 산정공원로60번길 22,2,200만,360도,30일,2013,35.17263753,126.8073386,2023-06-30
광주광역시 사회재난과,광산구 월곡동 510-8,광산구 산정공원로60번길 22,1,200만,360도,30일,2018,35.17263753,126.8073386,2023-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2013,35.16747568,126.8107013,2023-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2018,35.16747568,126.8107013,2023-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2022,35.16747568,126.8107013,2023-06-30
광주광역시 사회재난과,광산구 월곡동 517-5,광산구 산정공원로28번길 45,1,200만,360도,30일,2013,35.17116903,126.8080346,2023-06-30
광주광역시 사회재난과,광산구 월곡동 517-5,광산구 산정공원로28번길 45,2,200만,360도,30일,2019,35.17116903,126.8080346,2023-06-30
광주광역시 사회재난과,광산구 월곡동 579-6,광산구 목련로142번길 90,1,200만,360도,30일,2010,35.168875,126.816705,2023-06-30
광주광역시 사회재난과,광산구 월곡동 579-6,광산구 목련로142번길 90,1,200만,360도,30일,2022,35.168875,126.816705,2023-06-30
광주광역시 사회재난과,광산구 월곡동 583-6,광산구 월곡로72번길 17,1,200만,360도,30일,2013,35.16705144,126.8158934,2023-06-30
광주광역시 사회재난과,광산구 월곡동 583-6,광산구 월곡로72번길 17,1,200만,360도,30일,2022,35.16705144,126.8158934,2023-06-30
광주광역시 사회재난과,광산구 월곡동 583-6,광산구 월곡로72번길 17,1,200만,360도,30일,2022,35.16705144,126.8158934,2023-06-30
광주광역시 사회재난과,광산구 월곡동 593-7,광산구 월곡반월로16번길 23,1,200만,360도,30일,2008,35.16694,126.814142,2023-06-30
광주광역시 사회재난과,광산구 월곡동 593-7,광산구 월곡반월로16번길 23,1,200만,360도,30일,2022,35.16694,126.814142,2023-06-30
광주광역시 사회재난과,광산구 월곡동 617,,1,200만,360도,30일,2013,35.17383078,126.8074199,2023-06-30
광주광역시 사회재난과,광산구 월곡동 617,,1,200만,360도,30일,2018,35.17383078,126.8074199,2023-06-30
광주광역시 사회재난과,광산구 월곡동 617,,1,200만,360도,30일,2022,35.17383078,126.8074199,2023-06-30
광주광역시 사회재난과,광산구 월곡동 640,,1,200만,360도,30일,2013,35.16872996,126.812626,2023-06-30
광주광역시 사회재난과,광산구 월곡동 640,,1,200만,360도,30일,2018,35.16872996,126.812626,2023-06-30
광주광역시 사회재난과,광산구 월곡동 640,,1,200만,360도,30일,2022,35.16872996,126.812626,2023-06-30
광주광역시 사회재난과,광산구 월곡동 673,,2,200만,360도,30일,2013,35.16575764,126.8126073,2023-06-30
광주광역시 사회재난과,광산구 월곡동 673,,1,200만,360도,30일,2018,35.16575764,126.8126073,2023-06-30
광주광역시 사회재난과,광산구 월곡동 682-3,광산구 사암로340번안길 20,1,200만,360도,30일,2013,35.17603015,126.8111997,2023-06-30
광주광역시 사회재난과,광산구 월곡동 682-3,광산구 사암로340번안길 20,1,200만,360도,30일,2022,35.17603015,126.8111997,2023-06-30
광주광역시 사회재난과,광산구 월곡동 682-7,광산구 사암로340번안길 6,1,200만,360도,30일,2010,35.17562138,126.8102172,2023-06-30
광주광역시 사회재난과,광산구 월곡동 682-7,광산구 사암로340번안길 6,1,200만,360도,30일,2022,35.17562138,126.8102172,2023-06-30
광주광역시 사회재난과,광산구 월곡동 702-7,광산구 월곡중앙로41번길 12,1,200만,360도,30일,2013,35.17009717,126.8102227,2023-06-30
광주광역시 사회재난과,광산구 월곡동 702-7,광산구 월곡중앙로41번길 12,1,200만,360도,30일,2018,35.17009717,126.8102227,2023-06-30
광주광역시 사회재난과,광산구 월곡동 702-7,광산구 월곡중앙로41번길 12,1,200만,360도,30일,2022,35.17009717,126.8102227,2023-06-30
광주광역시 사회재난과,광산구 월곡동 705-1,광산구 월곡중앙로 35,2,200만,360도,30일,2022,35.16959413,126.8109455,2023-06-30
광주광역시 사회재난과,광산구 월곡동 705-1,광산구 월곡중앙로 35,2,200만,360도,30일,2022,35.16959413,126.8109455,2023-06-30
광주광역시 사회재난과,광산구 월곡동 495-14,광산구 산정공원로 88,1,200만,360도,30일,2013,35.1753205,126.8063793,2023-06-30
광주광역시 사회재난과,광산구 월곡동 495-14,광산구 산정공원로 88,1,200만,360도,30일,2018,35.1753205,126.8063793,2023-06-30
광주광역시 사회재난과,광산구 월곡동 495-14,광산구 산정공원로 88,1,200만,360도,30일,2022,35.1753205,126.8063793,2023-06-30
광주광역시 사회재난과,광산구 산정동 949-6,광산구 산정로54번길 23,1,200만,360도,30일,2020,35.17128953,126.8057665,2023-06-30
광주광역시 사회재난과,광산구 산정동 949-6,광산구 산정로54번길 23,1,200만,360도,30일,2020,35.17128953,126.8057665,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1007,,1,200만,360도,30일,2013,35.19253599,126.7951609,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1007,,3,200만,360도,30일,2020,35.19253599,126.7951609,2023-06-30
